osm_id,osm_type,name,amenity,healthcare,healthcare_speciality,operator,operator_type,latitude,longitude,street,city,district,postcode,phone,email,website,opening_hours,beds,emergency,wheelchair,queried_district
7205339705,node,"PHC, Kasavarahatti",,centre,,,,14.273697,76.487557,,,Chitradurga,577524,08194-206653,,,,,,,Chitradurga
7205339714,node,Nayakanahatti CHC,,centre,,,,14.4716813,76.542062,,,Chitradurga,577536,08195-207822,,,,,,,Chitradurga
7205339727,node,Nagasamudra PHC,,centre,,,,14.8064972,76.7545051,,,Chitradurga,577535,08198-264000,,,,,,,Chitradurga
7205339728,node,CHC Bharamasagara,clinic,clinic,,,,14.37229,76.19206,,,Chitradurga,577519,08194-208000,,,,,,,Chitradurga
7205339733,node,Government Hospital Bommagondanakere,hospital,,,,,14.5870923,76.6679492,,,Chitradurga,577529,08198-272110,,,,,,,Chitradurga
7205339738,node,Parashurampura CHC,,centre,,,,14.254155,76.8838013,,,Chitradurga,577538,08195-254539,,,,,,,Chitradurga
7205339761,node,PHC Belagatta,,centre,,,,14.3055448,76.4525834,,,Chitradurga,577517,08194-216605,,,,,,,Chitradurga
7566828346,node,Urban Primary Health Centre,,centre,,,,14.2135188,76.4083151,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828351,node,Krupadevi Hospital,hospital,,,,,14.2184486,76.3992988,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828355,node,Shiv Prasad Children's Hospital,hospital,,,,,14.22402,76.394585,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828358,node,Drishti Eye Hospital,hospital,,,,,14.231463,76.409729,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828359,node,Shyamprasad Eye Nursing Home,clinic,,,,,14.2244795,76.3999917,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828361,node,Mini Miracles,hospital,,,,,14.2260997,76.3992833,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828362,node,Vasavi Multi-Speciality Clinic,clinic,,,,,14.2217757,76.4072634,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828367,node,Srujana E.N.T Care Centre,clinic,,,,,14.2253804,76.4010356,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828368,node,Netra Jyothi Eye Hospital,hospital,,,,,14.2302009,76.4080372,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828372,node,Tanu Skin Care Centre,clinic,,,,,14.2195826,76.4047375,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828376,node,Sri Manjunatha Eye Hospital,hospital,,,,,14.22242,76.407353,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828377,node,Afiya Hospital,hospital,,,,,14.223453,76.3999881,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828379,node,Chitradurga Multispeciality Hospital,hospital,,,,,14.237718,76.4129066,,,Chitradurga,577502,,,,,,,,Chitradurga
7566828380,node,Chandini Piles Clinic,clinic,,,,,14.2245002,76.3976698,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828381,node,SS Skin Care Centre,clinic,,,,,14.2288829,76.404248,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828382,node,M.R.H Hospital,hospital,,,,,14.2220934,76.4082187,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828383,node,Akshay Global Hospital,hospital,,,,,14.2193617,76.421644,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828386,node,Crescent Hospital,hospital,,,,,14.229349,76.399508,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828387,node,Sairam Clinic,clinic,,,,,14.2322223,76.4071239,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828388,node,Vijay Hospital And Laboratory,hospital,,,,,14.2221106,76.3913454,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828395,node,Sangolli Chest Clinic,clinic,,,,,14.2251849,76.3991114,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828399,node,Sanjeevini Health Care Centre,clinic,,,,,14.226529,76.40114,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828400,node,Nobel Dental Clinic,dentist,,,,,14.2292188,76.4001782,,,Chitradurga,,,,,,,,,Chitradurga
7566828402,node,Onake Obavva Womens & Children Hospital,hospital,,,,,14.2233951,76.4154773,,,Chitradurga,577502,,,,,,,,Chitradurga
7566828403,node,Ranga Devathe Hrudaya Kendra,hospital,,,,,14.2230656,76.4048282,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828404,node,Indira Health Care,clinic,,,,,14.2258343,76.4087919,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828406,node,Apex Ortho and Spine Centre,hospital,,,,,14.227828,76.404201,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828408,node,Sona Clinic,clinic,,,,,14.2261144,76.3994886,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828409,node,Patanjali Chikitsalaya,clinic,,,,,14.22362,76.393298,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828410,node,Girishanta Ortho Care,clinic,,,,,14.2287119,76.4047689,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828414,node,Srinivasa Chikitsalaya,clinic,,,,,14.23123,76.405362,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828416,node,Seetha Clinic,clinic,,,,,14.2251479,76.4000527,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828417,node,Sanatorium Unani Hospital,hospital,,,,,14.2259103,76.3852597,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828418,node,Karnataka ENT Hospital,hospital,,,,,14.2158281,76.3814006,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828419,node,Kauser Clinic,clinic,,,,,14.2292036,76.399677,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828420,node,Shishira Eye Hospital,hospital,,,,,14.2202821,76.4046921,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828421,node,Raghavendra Clinic,clinic,,,,,14.2345089,76.4006807,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828425,node,Jaidev Homeo Clinic,clinic,,,,,14.2244773,76.4002861,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828426,node,Komala Nursing Home,clinic,,,,,14.2237096,76.4007635,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828427,node,Sri Siddhartha Hospital,hospital,,,,,14.2290237,76.4003625,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828428,node,Asha Dental Clinic,dentist,,,,,14.2261865,76.4018032,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828429,node,Ambrish Health centre,clinic,,,,,14.2215433,76.4079465,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828433,node,Shlok Hospital,hospital,,,,,14.224516,76.400079,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828434,node,Bharathi Clinic,clinic,,,,,14.2260588,76.3866508,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828436,node,DRM Hospital,hospital,,,,,14.2239133,76.3966421,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828438,node,Dr. Sreedhar,doctors,,,,,14.234673,76.405413,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828439,node,Sree Dental Clinic,dentist,,,,,14.2311198,76.4036682,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828440,node,Dr. Poornima Dental Clinic,dentist,,,,,14.2266451,76.4025413,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828442,node,Kamadhenu Kidney Care,clinic,,,,,14.228511,76.404233,,,Chitradurga,577501,,,,,,,,Chitradurga
7566828447,node,Sai Khushi Health Centre Orthopaedic Centre,clinic,,,,,14.2348327,76.4035531,,,Chitradurga,577501,,,,,,,,Chitradurga
8188037725,node,Government Hospital,hospital,,,,,14.30558,76.4525834,,,,,,,,,,,,Chitradurga
8188037729,node,Government Hospital,hospital,,,,,14.2899417,76.2893069,,,,,,,,,,,,Chitradurga
8188037735,node,Government Hospital,hospital,,,,,14.2830449,76.2031527,,,,,,,,,,,,Chitradurga
8188037756,node,Ravi Nursing Home,hospital,,,,,14.2219987,76.390409,,,,,,,,,,,,Chitradurga
8188037757,node,Veterinary Dispensary,hospital,,,,,14.2183761,76.345228,,,,,,,,,,,,Chitradurga
8188037787,node,Government Hospital,hospital,,,,,14.1278388,76.1399531,,,,,,,,,,,,Chitradurga
771574282,way,"Primary Health Centre, Ballalasamudra",clinic,centre,,,,,,,,Chitradurga,577597,08199-245525,,,,,,,Chitradurga
771820629,way,Molakalmuru Taluk Government Hospital,hospital,,,,,,,,,Chitradurga,577535,08198-229228,,,,,,,Chitradurga
809255207,way,District Government Hospital,hospital,,,,,,,,,Chitradurga,577501,,,,,,,,Chitradurga
1318339512,way,Unnamed,hospital,hospital,,,,,,,,,,,,,,,,,Chitradurga
308214432,node,Highland Hospital,hospital,,,,,12.8663995,74.854664,,,Dakshina Kannada,575002,,,,,,yes,,Dakshina Kannada
922426889,node,Government Hospital,hospital,,,,,12.763476,75.0978784,,,,,,,,,,,,Dakshina Kannada
1699693038,node,City Hospital Research and Diagnostic Center,hospital,,,,,12.8796103,74.8531752,,,Dakshina Kannada,575002,,,,,,yes,,Dakshina Kannada
1699716589,node,Indiana Hospital and Heart Institute Ltd. - Mangalore,hospital,,,,,12.8676798,74.8664233,,,Dakshina Kannada,575002,,,,,,yes,,Dakshina Kannada
1699731456,node,Medicity Polyclinic,hospital,,,,,12.867708,74.8534438,,,,,,,,,,no,,Dakshina Kannada
1717550929,node,MedPlus Bejai,pharmacy,,,,,12.8909166,74.8412703,,,,,,,,,,,,Dakshina Kannada
1719092087,node,Primary Health Centre,hospital,,,,,12.9970082,75.3317506,,,,,,,,,,no,,Dakshina Kannada
1719092095,node,Primary Health Centre,hospital,,,,,12.9970082,75.3317828,,,,,,,,,,no,,Dakshina Kannada
1719512633,node,Unnamed,pharmacy,,,,,12.9958216,75.3298569,,,,,,,,,,,,Dakshina Kannada
1719512665,node,Unnamed,pharmacy,,,,,12.9956596,75.328371,,,,,,,,,,,,Dakshina Kannada
1719517565,node,Benaka Health Centre,clinic,,,,,12.9962189,75.3216869,,,,,,,,,,yes,,Dakshina Kannada
1988172131,node,Garden City Hospital,hospital,,,,,12.5545748,75.3863931,,,,,,,,,,,,Dakshina Kannada
1988172134,node,"Kvg Hospial,Sullia",hospital,,,,,12.5532396,75.3844461,,,Dakshina Kannada,574239,,,,,,yes,,Dakshina Kannada
1988172136,node,S.V.M.Hospital,hospital,,,,,12.5601146,75.3908992,,,Dakshina Kannada,574239,,,,,,,,Dakshina Kannada
1988172138,node,Jyothi Hospital,hospital,,,,,12.5651411,75.3898746,,,,,,,,,,,,Dakshina Kannada
2020887381,node,Haribhat Ayurveda Clinic,hospital,,,,,13.0452401,74.7967561,,,,,,,,,,no,,Dakshina Kannada
2240799793,node,Mallikatta Neuro Centre,,doctor,,,,12.8792811,74.8562048,Mallikatte,Kadri,Mangaluru,575002,+918242444933,,,,,,,Dakshina Kannada
2272838845,node,Yenepoya Hospital,hospital,,,,,12.8116464,74.881258,,,,,,,,,,yes,,Dakshina Kannada
2280989014,node,Indira Hospital,hospital,,,,,12.8680582,74.8500681,,,,,,,,,,yes,,Dakshina Kannada
2281265308,node,Prasad Netralaya,hospital,,,,,12.886325,74.8382235,,,,,,,,,,,,Dakshina Kannada
2282371286,node,Athena Healthcare Pvt. Ltd.,clinic,,,,,12.8680216,74.8481771,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
2399208953,node,Vaibhava Laxmi Medical Stores,pharmacy,,,,,12.9085464,74.8297367,,,,,,,,,,,,Dakshina Kannada
2487714445,node,M/S Somayaji Hospital,hospital,,,,,12.882498,75.0317995,NH 48,B C ROad,Dakshina Kannada,574219,,,,,,yes,,Dakshina Kannada
2487714532,node,Vignesh Medicals,pharmacy,,,,,12.882044,75.0295765,,B C Road,,,,,,,,,,Dakshina Kannada
2487714548,node,Ideal Medicals,pharmacy,,,,,12.8823389,75.0309593,,,,,,,,,,,,Dakshina Kannada
2487714553,node,Dr Anuradha Kamath,clinic,,,,,12.8823412,75.0310145,,B C Road,,,,,,,,,,Dakshina Kannada
3351186349,node,Janatha Pharmacy,pharmacy,,,,,12.8522797,74.8512802,,,,,,,,,,,,Dakshina Kannada
3361917828,node,Sagar Medicals,pharmacy,,,,,12.8636526,74.8468907,,,,,,,,,,,,Dakshina Kannada
3362118065,node,Urban Health Centre,hospital,,,,,12.8582191,74.8495331,,,,,,,,,,,,Dakshina Kannada
4437375251,node,Srinivas Institute Of Technology,clinic,,,,,12.8741309,74.9397108,,Mangalore,Dakshina Kannada,574202,,,,,,,,Dakshina Kannada
4447552234,node,Health Subcenter,clinic,,,,,13.0094356,74.7961309,,,,,,,,,,,,Dakshina Kannada
4615733653,node,Unnamed,pharmacy,,,,,12.9002079,74.8355624,,,,,,,,,,,,Dakshina Kannada
4681103423,node,A B Shetty Memorial Institute of Dental Sciences,hospital,,,Nitte University,,12.808421,74.8885692,Nithyananda Nagar,Derlakatte,,575018,,,,,,,,Dakshina Kannada
4722188380,node,Karnad Medicals,pharmacy,,,,,13.0857383,74.7940847,,,,,,,,,,,,Dakshina Kannada
4836877113,node,Radha Medicals,pharmacy,,,,,12.8759828,74.8451495,,,,,,,,,,,,Dakshina Kannada
5867851072,node,T. D. Johnson Memorial Clinic,clinic,clinic,physiotherapy;accupuncture,Dr. Jim Daniel Johnson,,12.8786117,74.8566831,,,,,,,,,,,,Dakshina Kannada
6937802006,node,Fr. L. M. Pinto Health Centre Charitable Trust,clinic,,,,,12.9993361,75.2353325,,,Dakshina Kannada,574217,,,,,,,,Dakshina Kannada
6937963277,node,Vishal Children and Maternity Hospital,hospital,,,,,12.8793959,74.8361099,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6938504607,node,Sri Navadurga Clinic,clinic,,,,,12.8983232,75.0416556,,,Dakshina Kannada,574211,,,,,,,,Dakshina Kannada
6938536427,node,"Sahara Hospital, Dakshina Kannada",hospital,,,,,12.8193493,74.8594585,,,Dakshina Kannada,575017,,,,,,,,Dakshina Kannada
6938544863,node,"Ashwini Hospital, Nellyady",hospital,,,,,12.8307703,75.4132301,,,Dakshina Kannada,574229,,,,,,,,Dakshina Kannada
6938681515,node,Raghavendra Clinic and Nursing Home,clinic,,,,,12.9895426,75.2739711,,,Dakshina Kannada,574214,,,,,,,,Dakshina Kannada
6938769669,node,Sushrutha Ayurveda Hospital,hospital,,,,,12.7646433,75.1955514,,,Dakshina Kannada,574201,,,,,,,,Dakshina Kannada
6938769674,node,"Pragathi Speciality Hospital, Dakshina Kannada",hospital,,,,,12.7677484,75.196183,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
6938769679,node,"Chetana Hospital, Puttur",hospital,,,,,12.759244,75.2014884,,,Dakshina Kannada,574201,,,,,,,,Dakshina Kannada
6938769684,node,Dhanvanthari Hospital,hospital,,,,,12.7585547,75.2110653,,,Dakshina Kannada,574202,,,,,,,,Dakshina Kannada
6938770601,node,Tejaswini Hospital,hospital,,,,,12.8803686,74.8537695,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
6938777915,node,Netaji - A Yellappa Memorial Hospital,hospital,,,,,12.8156368,74.8591219,,,Dakshina Kannada,575020,,,,,,,,Dakshina Kannada
6938778456,node,Bhats Nurshing Home,clinic,,,,,12.8879159,74.8336959,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6938830644,node,Chirashree Nursing Home,clinic,,,,,12.9904033,74.7994866,,,Dakshina Kannada,575014,,,,,,,,Dakshina Kannada
6938880545,node,Vijaya Clinic General Hospital,hospital,,,,,12.8760085,74.8480497,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6938915461,node,Urology Research Centre and Stone Clinic,clinic,,,,,12.8676882,74.8521414,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
6938916217,node,Mangalore Health Care Centre,clinic,,,,,12.8693068,74.8378761,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
6938916222,node,Tara Clinic,clinic,,,,,12.8695892,74.8399709,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
6938916233,node,"Sri Sathya Sai Nursing Home, Dakshina Kannada",clinic,,,,,12.8752587,74.8394345,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6938916238,node,Nayana Nethralaya Eye Hospital,hospital,,,,,12.8760713,74.8451892,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6938916239,node,Sanjeevani Ayurveda Chikithsalaya,clinic,,,,,12.8784259,74.854648,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
6938918894,node,Mangalore Nursing Home,clinic,,,,,12.8724812,74.8550181,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
6938918899,node,Karnakaka Ayurveda Medical College Hospital,hospital,,,,,12.8948537,74.8299596,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
6938918906,node,Vijaya Clinic and maternity Surgical Nursing Home,clinic,,,,,12.8809072,74.8531285,,,Dakshina Kannada,575004,,,,,,,,Dakshina Kannada
6938918913,node,Prathiba Eye Hospital,hospital,,,,,12.8790416,74.8519879,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6938935958,node,Sanjeevini Day Care,hospital,,,,,12.8676634,74.8519135,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
6938986492,node,Dr.Geetha V.Shenoy Clinic,clinic,,,,,12.8987291,74.8282892,,,Dakshina Kannada,574228,,,,,,,,Dakshina Kannada
6939003557,node,Spandana Hospital And Institute Of Neuro Sciences,hospital,,,,,12.8795933,74.8298161,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6939004454,node,"Venus Hospital, Dakshina Kannada",hospital,,,,,12.9880718,74.8016267,,,Dakshina Kannada,575014,,,,,,,,Dakshina Kannada
6939004459,node,Dr Murthys Eye Care Centre,clinic,,,,,12.9897301,74.8015617,,,Dakshina Kannada,575014,,,,,,,,Dakshina Kannada
6939004466,node,Misquith and Rao's Hospital,hospital,,,,,12.9836731,74.8125078,,,Dakshina Kannada,575014,,,,,,,,Dakshina Kannada
6939006227,node,K S Hegde Hospital,hospital,,,,,12.8078598,74.8880267,,,Dakshina Kannada,575018,,,,,,,,Dakshina Kannada
6939011703,node,Concetta Hospital,hospital,,,,,13.0658269,74.8523989,,,Dakshina Kannada,574150,,,,,,,,Dakshina Kannada
6939052998,node,Periliya Nursing Home,clinic,,,,,12.880515,75.0237009,,,Dakshina Kannada,574219,,,,,,,,Dakshina Kannada
6939092481,node,Father Patrao Hospital,hospital,,,,,12.752269,75.2102814,,,Dakshina Kannada,574202,,,,,,,,Dakshina Kannada
6939094286,node,Sathya Sai Annapurna Nursing Home,clinic,,,,,12.7607141,75.2027732,,,Dakshina Kannada,574201,,,,,,,,Dakshina Kannada
6939094297,node,Jyothi Hospital,hospital,,,,,12.9913453,75.2885087,,,Dakshina Kannada,574214,,,,,,,,Dakshina Kannada
6939094298,node,"Sri Damodar Hospital, Dakshina Kannada",hospital,,,,,12.9919497,75.2848287,,,Dakshina Kannada,574214,,,,,,,,Dakshina Kannada
6944220451,node,Sowparnika Dental Clinic,dentist,dentist,,,,13.0704241,74.9970424,,,Dakshina Kannada,574227,,,,,,,,Dakshina Kannada
6944308052,node,"Abhaya Hospital, Belthangady",hospital,,,,,12.9881084,75.256471,,,Dakshina Kannada,574214,,,,,,,,Dakshina Kannada
6944343600,node,Yenopaya Medical College Hospital,hospital,,,,,12.812225,74.8805702,,,Dakshina Kannada,575018,,,,,,,,Dakshina Kannada
6944400804,node,Bharadwaja Clinic,clinic,,,,,12.6652057,75.3672945,,,Dakshina Kannada,574212,,,,,,,,Dakshina Kannada
6944525909,node,Radha Nursing Home,clinic,,,,,12.8736343,74.9549063,,,Dakshina Kannada,574143,,,,,,,,Dakshina Kannada
6944577869,node,Al-Shifa Nursing Home,clinic,,,,,12.8692636,75.0464789,,,Dakshina Kannada,574231,,,,,,,,Dakshina Kannada
6944577874,node,Alva's Health Centre,clinic,clinic,,,,13.0683804,74.9948347,,,Dakshina Kannada,574227,,,,,,,,Dakshina Kannada
6945271175,node,Prathvi Nursing Home,clinic,,,,,12.8808425,75.0327191,,,Dakshina Kannada,574219,,,,,,,,Dakshina Kannada
6947499726,node,Dr. M. V. Shettys Hospital,hospital,,,,,12.8609405,74.8395471,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
6947904356,node,Benaka Clinic,clinic,,,,,12.7631325,75.1002045,,,Dakshina Kannada,574243,,,,,,,,Dakshina Kannada
6948044562,node,Saraswati Nursing Home,clinic,,,,,12.8972748,75.0428666,,,Dakshina Kannada,574211,,,,,,,,Dakshina Kannada
6948412599,node,Puttur City Hospital,hospital,,,,,12.7617762,75.2070165,,,Dakshina Kannada,574201,,,,,,,,Dakshina Kannada
6948574726,node,Pushparaj Hospital,hospital,,,,,12.8447745,75.0709292,,,Dakshina Kannada,574222,,,,,,,,Dakshina Kannada
6950185747,node,Prashanth Nethralaya,clinic,,,,,12.8757698,74.8485381,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
6950185752,node,CHC Mudbidri,clinic,centre,,,,13.0662337,74.9956362,,,Dakshina Kannada,574227,8258236536,,,,,,,Dakshina Kannada
6950343663,node,K. M. C. Hospital,hospital,,,,,12.8717224,74.8484812,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
7191553747,node,"Community Health Centre, Puttur",,centre,,,,12.8403431,75.2482288,,,Dakshina Kannada,574241,,,,,,,,Dakshina Kannada
7202723909,node,"PHC, Bondel",,centre,,,,12.9243306,74.8694491,,,Dakshina Kannada,575015,0824-2485210,,,,,,,Dakshina Kannada
7202723911,node,Koila Primary Health Centre,,centre,,,,12.7965141,75.3155308,,,Dakshina Kannada,574241,08251-258383,,,,,,,Dakshina Kannada
7202723924,node,Sajipanadu Government Hospital,hospital,,,,,12.8531288,74.999686,,,Dakshina Kannada,574231,,,,,,,,Dakshina Kannada
7202723928,node,Uppinangadi Primary Health Centre,,centre,,,,12.840305,75.2481714,,,Dakshina Kannada,574241,08251-251104,,,,,,,Dakshina Kannada
7202723934,node,Bunder Urban Primary Health Centre,,centre,,,,12.866504,74.8333959,,,Dakshina Kannada,575001,0824-2424244,,,,,,,Dakshina Kannada
7202723940,node,Puttur District Hospital,hospital,,,,,12.7584733,75.2005973,,,Dakshina Kannada,574201,08251-230338,,,,,,,Dakshina Kannada
7202723941,node,Navooru PHC,,centre,,,,12.8908275,75.0835274,,,Dakshina Kannada,,,,,,,,,Dakshina Kannada
7202723951,node,Panjikallu PHC,,centre,,,,12.9310764,75.0575889,,,Dakshina Kannada,574211,,,,,,,,Dakshina Kannada
7202723959,node,Subrahmanya Government Hospital,hospital,,,,,12.677804,75.599911,,,Dakshina Kannada,574238,,,,,,,,Dakshina Kannada
7202723962,node,Peruvai PHC,,centre,,,,12.704207,75.0599952,,,Dakshina Kannada,574260,,,,,,,,Dakshina Kannada
7202723963,node,Jeppu Urban Primary Health Centre,,centre,,,,12.849728,74.848879,,,Dakshina Kannada,575002,,,,,,,,Dakshina Kannada
7202723965,node,Kokkada Primary Health Centre,,centre,,,,12.8598772,75.4070969,,,Dakshina Kannada,,,,,,,,,Dakshina Kannada
7202723972,node,Vittal PHC,,centre,,,,12.762277,75.097948,,,Dakshina Kannada,574243,,,,,,,,Dakshina Kannada
7202723973,node,Ladyhill PHC,,centre,,,,12.891307,74.8416876,,,Dakshina Kannada,575003,,,,,,,,Dakshina Kannada
7202723977,node,"Government Hospital, Guttigar",hospital,,,,,12.630406,75.53068,,,Dakshina Kannada,574218,,,,,,,,Dakshina Kannada
7202723982,node,Primary Health Centre Arlapadavu,,centre,,,,12.6461768,75.1717436,,,Dakshina Kannada,574259,8251-287383,,,,,,,Dakshina Kannada
7202723987,node,Punjalkatte Phc,,centre,,,,12.9478987,75.1638422,,,Dakshina Kannada,574253,08256-279264,,,,,,,Dakshina Kannada
7202723991,node,PHC Bellare,,centre,,,,12.6668533,75.3706071,,,Dakshina Kannada,574212,,,,,,,,Dakshina Kannada
7202724002,node,Sarve Government Hostel,hospital,,,,,12.7426155,75.2749099,,,Dakshina Kannada,574202,08251-282543,,,,,,,Dakshina Kannada
7202724005,node,Kadaba CHC,,centre,,,,12.7412674,75.4708856,,,Dakshina Kannada,574221,08251-260022,,,,,,,Dakshina Kannada
7202724006,node,"Primary Health Care Centre, Padmunja",,centre,,,,12.9000898,75.283005,,,Dakshina Kannada,574328,,,,,,,,Dakshina Kannada
7202724019,node,PHC Kotekar,,centre,,,,12.7858257,74.8623026,,,Dakshina Kannada,575020,8242466709,,,,,,,Dakshina Kannada
7202724025,node,Natekal PHC,,centre,,,,12.8020234,74.9037226,,,Dakshina Kannada,575018,0824-2202480,,,,,,,Dakshina Kannada
7202724026,node,Mani PHC,,centre,,,,12.8348669,75.1227342,,,Dakshina Kannada,574253,08255-274264,,,,,,,Dakshina Kannada
7202724031,node,Government Hospital Thingalady,hospital,,,,,12.702248,75.275671,,,Dakshina Kannada,574210,08251-276214,,,,,,,Dakshina Kannada
7202724034,node,PHC Adyanadka,,centre,,,,12.698718,75.1031623,,,Dakshina Kannada,574260,,,,,,,,Dakshina Kannada
7202724037,node,PHC Alike,,centre,,,,12.729538,75.090053,,,Dakshina Kannada,574235,,,,,,,,Dakshina Kannada
7202724038,node,Kalladka Balthila PHC,,centre,,,,12.8579608,75.1036564,,,Dakshina Kannada,253274,,,,,,,,Dakshina Kannada
7202724046,node,Bantwal Taluka Hospital,hospital,,,,,12.8937532,75.0414049,,,Dakshina Kannada,574211,,,,,,,,Dakshina Kannada
7202724059,node,Kurnad PHC,,centre,,,,12.8050675,74.9633409,,,Dakshina Kannada,574153,08255-260087,,,,,,,Dakshina Kannada
7202724077,node,"Urban Primary Health Centre, Padil, Mangaluru",,centre,,,,12.8720021,74.8862282,,,Dakshina Kannada,575001,,,,,,,,Dakshina Kannada
7202935752,node,"Government Hospital, Alangade",hospital,,,,,13.051492,75.212296,,,Dakshina Kannada,574109,,,,,,,,Dakshina Kannada
7202935758,node,Vamadapadav Chc,,centre,,,,12.9644417,75.0979511,,,Dakshina Kannada,574324,,,,,,,,Dakshina Kannada
7202935770,node,Government Hospital Naravi,hospital,,,,,13.119975,75.150406,,,Dakshina Kannada,,08258-277232,,,,,,,Dakshina Kannada
7202935781,node,"PHC, Kateel",,centre,,,,13.05285,74.869558,,,Dakshina Kannada,574148,0824-2200097,,,,,,,Dakshina Kannada
7202935830,node,Shirthady Government Hospital,hospital,,,,,13.0857658,75.0825032,,,Dakshina Kannada,574236,8258263222,,,,,,,Dakshina Kannada
7202935846,node,PHC Atturu Kemral,,centre,,,,13.0410558,74.8231702,,,Dakshina Kannada,574146,8242283339,,,,,,,Dakshina Kannada
7202935863,node,Paladka PHC,,centre,,,,13.093877,74.942559,,,Dakshina Kannada,574227,08258-269725,,,,,,,Dakshina Kannada
7202935866,node,Taluk Hospital Belthangady,hospital,,,,,12.9883877,75.2758772,,,Dakshina Kannada,574214,,,,,,,,Dakshina Kannada
7202935898,node,PHC Ganjimata,,centre,,,,12.976989,74.950676,,,Dakshina Kannada,574144,8242255315,,,,,,,Dakshina Kannada
7202935900,node,Padangadi PHC,,centre,,,,12.9899284,75.2079949,,,Dakshina Kannada,,08256-278355,,,,,,,Dakshina Kannada
7202935907,node,"Government Hospital, Belavai",hospital,,,,,13.119658,74.996209,,,Dakshina Kannada,574213,8258276771,,,,,,,Dakshina Kannada
7202979517,node,PHC Aranthodu,,centre,,,,12.51876,75.46218,,,Dakshina Kannada,574314,,,,,,,,Dakshina Kannada
7202979523,node,"Taluk Government Hospital, Sullia",hospital,,,,,12.562293,75.389772,,,Dakshina Kannada,574239,08257-230479,,,,,,,Dakshina Kannada
